,ID,Count
2415,20703,498.086376087
2416,20704,485.373503476
2417,20705,496.68062575
2418,20706,508.904541721
2419,20707,539.999127973
2420,20708,518.92051287
2421,20709,484.357390462
2422,20710,486.114578383
2423,20711,474.624097369
2424,20712,314.622132373
2425,20713,251.084921819
2426,20714,212.495179893
2427,20715,175.577175557
2428,20716,147.783839261
2429,20717,132.290913315
2430,20718,142.248654603
2431,20719,164.970867177
2432,20720,189.974246761
2433,20721,245.48823511
2434,20722,348.44266974
2435,20723,386.294387045
2436,20724,390.387069034
2437,20725,345.266927431
2438,20726,369.174452276
2439,20727,364.511478534
2440,20728,355.207895432
2441,20729,363.482716941
2442,20730,372.428469923
2443,20731,395.18422907
2444,20732,379.758396272
2445,20733,354.464279716
2446,20734,355.750231707
2447,20735,347.341223904
2448,20736,313.669455249
2449,20737,250.324635633
2450,20738,211.851743606
2451,20739,175.04552714
2452,20740,147.336349182
2453,20741,131.890335881
2454,20742,141.817925086
2455,20743,164.471334707
2456,20744,189.399003954
2457,20745,244.744895715
2458,20746,347.387583889
2459,20747,385.124686037
2460,20748,389.204975368
2461,20749,344.221457742
2462,20750,368.056590502
2463,20751,363.407736263
2464,20752,354.13232445
2465,20753,362.382089765
2466,20754,371.300754969
2467,20755,393.987609584
2468,20756,378.608486272
2469,20757,353.390960405
2470,20758,354.673018529
2471,20759,346.289473236
2472,20760,462.137557025
2473,20761,368.809948303
2474,20762,312.126812488
2475,20763,257.899234136
2476,20764,217.074564745
2477,20765,194.317542238
2478,20766,208.944123646
2479,20767,242.319994982
2480,20768,279.046593556
2481,20769,360.589168971
2482,20770,511.81537339
2483,20771,567.414450393
2484,20772,573.426049264
2485,20773,507.150635467
2486,20774,542.267570957
2487,20775,535.418290274
2488,20776,521.752579176
2489,20777,533.90717799
2490,20778,547.047284814
2491,20779,580.472431549
2492,20780,557.813959843
2493,20781,520.660307797
2494,20782,522.549198153
2495,20783,510.197497737
2496,20784,452.490301663
2497,20785,361.110933805
2498,20786,305.611074869
2499,20787,252.515512922
2500,20788,212.543070329
2501,20789,190.261107259
2502,20790,204.582354544
2503,20791,237.261494898
2504,20792,273.221415089
2505,20793,353.061765623
2506,20794,501.131079221
2507,20795,555.569509387
2508,20796,561.455614391
2509,20797,496.563719054
2510,20798,530.947578343
2511,20799,524.241278379
2512,20800,510.860842958
2513,20801,522.761711001
2514,20802,535.627514289
2515,20803,568.354901405
2516,20804,546.169431859
2517,20805,509.79137306
2518,20806,511.640832283
2519,20807,499.546977191
2520,20808,467.425548725
2521,20809,373.030042333
2522,20810,315.698311858
2523,20811,260.85023647
2524,20812,219.558432327
2525,20813,196.541013442
2526,20814,211.334958961
2527,20815,245.092732455
2528,20816,282.239573759
2529,20817,364.715197041
2530,20818,517.671801644
2531,20819,573.907069004
2532,20820,579.987455371
2533,20821,512.953687632
2534,20822,548.472447342
2535,20823,541.544794021
2536,20824,527.722713535
2537,20825,540.016390891
2538,20826,553.306852896
2539,20827,587.114465621
2540,20828,564.196725201
2541,20829,526.617943882
2542,20830,528.528447795
2543,20831,516.035413509
2544,20832,448.055945313
2545,20833,357.572085444
2546,20834,302.616119163
2547,20835,250.04088802
2548,20836,210.460171071
2549,20837,188.396568846
2550,20838,202.577469445
2551,20839,234.936357734
2552,20840,270.543874571
2553,20841,349.601798246
2554,20842,496.220048476
2555,20843,550.124987874
2556,20844,555.953409681
2557,20845,491.697447948
2558,20846,525.74434911
2559,20847,519.103770164
2560,20848,505.854461573
2561,20849,517.638702388
2562,20850,530.378422186
2563,20851,562.785084423
2564,20852,540.817030096
2565,20853,504.795472366
2566,20854,506.626807087
2567,20855,494.651470476
2568,20856,433.62907156
2569,20857,346.058685414
2570,20858,292.872236525
2571,20859,241.989865905
2572,20860,203.683601427
2573,20861,182.330421208
2574,20862,196.05471351
2575,20863,227.371683705
2576,20864,261.832680436
2577,20865,338.345032077
2578,20866,480.242347326
2579,20867,532.41161116
2580,20868,538.052364649
2581,20869,475.865369208
2582,20870,508.81600025
2583,20871,502.389240126
2584,20872,489.566543668
2585,20873,500.971345807
2586,20874,513.300861631
2587,20875,544.664067511
2588,20876,523.40335866
2589,20877,488.541652666
2590,20878,490.314020566
2591,20879,478.72427569
2592,20880,318.336079228
2593,20881,254.048845713
2594,20882,215.003572419
2595,20883,177.649770686
2596,20884,149.528348844
2597,20885,133.852537152
2598,20886,143.927824277
2599,20887,166.91826048
2600,20888,192.216791655
2601,20889,248.386093096
2602,20890,352.555850042
2603,20891,390.854386728
2604,20892,394.99538065
2605,20893,349.342619786
2606,20894,373.532360239
2607,20895,368.814342573
2608,20896,359.400935624
2609,20897,367.773436998
2610,20898,376.824789833
2611,20899,399.849168608
2612,20900,384.241242062
2613,20901,358.64854192
2614,20902,359.94967389
2615,20903,351.441402224
2616,20904,317.383402105
2617,20905,253.288559528
2618,20906,214.360136132
2619,20907,177.118122269
2620,20908,149.080858765
2621,20909,133.451959718
2622,20910,143.49709476
2623,20911,166.418728009
2624,20912,191.641548847
2625,20913,247.642753701
2626,20914,351.500764192
2627,20915,389.684685721
2628,20916,393.813286984
2629,20917,348.297150096
2630,20918,372.414498465
2631,20919,367.710600303
2632,20920,358.325364642
2633,20921,366.672809822
2634,20922,375.69707488
2635,20923,398.652549122
2636,20924,383.091332062
2637,20925,357.575222609
2638,20926,358.872460712
2639,20927,350.389651556
2640,20928,465.851503881
2641,20929,371.773872197
2642,20930,314.635205013
2643,20931,259.971829265
2644,20932,218.819074328
2645,20933,195.879166075
2646,20934,210.62329332
2647,20935,244.267388284
2648,20936,281.28913845
2649,20937,363.487026957
2650,20938,515.928553692
2651,20939,571.974450076
2652,20940,578.034360881
2653,20941,511.226327821
2654,20942,546.62547892
2655,20943,539.721154313
2656,20944,525.945619367
2657,20945,538.197898046
2658,20946,551.443604724
2659,20947,585.137371087
2660,20948,562.296805633
2661,20949,524.84457
2662,20950,526.748640336
2663,20951,514.297676057
2664,20952,456.204248518
2665,20953,364.074857699
2666,20954,308.119467394
2667,20955,254.588108051
2668,20956,214.287579913
2669,20957,191.822731096
2670,20958,206.261524218
2671,20959,239.2088882
2672,20960,275.463959983
2673,20961,355.959623609
2674,20962,505.244259524
2675,20963,560.129509071
2676,20964,566.063926007
2677,20965,500.639411408
2678,20966,535.305486307
2679,20967,528.544142418
2680,20968,515.05388315
2681,20969,527.052431057
2682,20970,540.023834199
2683,20971,573.019840943
2684,20972,550.652277649
2685,20973,513.975635264
2686,20974,515.840274466
2687,20975,503.647155512
2688,20976,471.13949558
2689,20977,375.993966227
2690,20978,318.206704383
2691,20979,262.922831599
2692,20980,221.302941911
2693,20981,198.102637279
2694,20982,213.014128635
2695,20983,247.040125757
2696,20984,284.482118653
2697,20985,367.613055027
2698,20986,521.784981946
2699,20987,578.467068688
2700,20988,584.595766987
2701,20989,517.029379986
2702,20990,552.830355305
2703,20991,545.84765806
2704,20992,531.915753727
2705,20993,544.307110947
2706,20994,557.703172806
2707,20995,591.779405159
2708,20996,568.679570991
2709,20997,530.802206085
2710,20998,532.727889978
2711,20999,520.13559183
2712,21000,451.769892168
2713,21001,360.536009338
2714,21002,305.124511689
2715,21003,252.113483149
2716,21004,212.204680655
2717,21005,189.958192682
2718,21006,204.256639119
2719,21007,236.883751037
2720,21008,272.786419464
2721,21009,352.499656231
2722,21010,500.333228779
2723,21011,554.684987558
2724,21012,560.561721298
2725,21013,495.773140302
2726,21014,530.102257073
2727,21015,523.406634204
2728,21016,510.047501765
2729,21017,521.929422444
2730,21018,534.774742096
2731,21019,567.450023961
2732,21020,545.299875886
2733,21021,508.97973457
2734,21022,510.82624927
2735,21023,498.751648796
2736,21024,437.343018415
2737,21025,349.022609309
2738,21026,295.38062905
2739,21027,244.062461034
2740,21028,205.42811101
2741,21029,183.892045045
2742,21030,197.733883184
2743,21031,229.319077008
2744,21032,264.075225329
2745,21033,341.242890063
2746,21034,484.355527628
2747,21035,536.971610844
2748,21036,542.660676266
2749,21037,479.941061562
2750,21038,513.173908214
2751,21039,506.692104166
2752,21040,493.75958386
2753,21041,505.262065863
2754,21042,517.697181541
2755,21043,549.329007049
2756,21044,527.88620445
2757,21045,492.725914869
2758,21046,494.513462748
2759,21047,482.82445401
2760,21048,322.050026083
2761,21049,257.012769608
2762,21050,217.511964944
2763,21051,179.722365815
2764,21052,151.272858428
2765,21053,135.414160989
2766,21054,145.606993951
2767,21055,168.865653782
2768,21056,194.459336549
2769,21057,251.283951082
2770,21058,356.669030345
2771,21059,395.414386412
2772,21060,399.603692267
2773,21061,353.41831214
2774,21062,377.890268202
2775,21063,373.117206613
2776,21064,363.593975816
2777,21065,372.064157054
2778,21066,381.221109743
2779,21067,404.514108146
2780,21068,388.724087853
2781,21069,362.832804124
2782,21070,364.149116073
2783,21071,355.541580545
2784,21072,321.09734896
2785,21073,256.252483422
2786,21074,216.868528657
2787,21075,179.190717398
2788,21076,150.825368349
2789,21077,135.013583554
2790,21078,145.176264434
2791,21079,168.366121311
2792,21080,193.884093741
2793,21081,250.540611686
2794,21082,355.613944494
2795,21083,394.244685404
2796,21084,398.421598601
2797,21085,352.37284245
2798,21086,376.772406428
2799,21087,372.013464342
2800,21088,362.518404833
2801,21089,370.963529878
2802,21090,380.09339479
2803,21091,403.31748866
2804,21092,387.574177852
2805,21093,361.759484813
2806,21094,363.071902894
2807,21095,354.489829876
2808,21096,469.565450736
2809,21097,374.737796092
2810,21098,317.143597538
2811,21099,262.044424394
2812,21100,220.563583912
2813,21101,197.440789911
2814,21102,212.302462994
2815,21103,246.214781587
2816,21104,283.531683344
2817,21105,366.384884943
2818,21106,520.041733994
2819,21107,576.534449759
2820,21108,582.642672497
2821,21109,515.302020176
2822,21110,550.983386883
2823,21111,544.024018353
2824,21112,530.138659559
2825,21113,542.488618102
2826,21114,555.839924634
2827,21115,589.802310625
2828,21116,566.779651424
2829,21117,529.028832204
2830,21118,530.948082518
2831,21119,518.397854377
2832,21120,459.918195373
2833,21121,367.038781594
2834,21122,310.627859919
2835,21123,256.66070318
2836,21124,216.032089496
2837,21125,193.384354933
2838,21126,207.940693892
2839,21127,241.156281503
2840,21128,277.706504876
2841,21129,358.857481595
2842,21130,509.357439826
2843,21131,564.689508754
2844,21132,570.672237624
2845,21133,504.715103763
2846,21134,539.66339427
2847,21135,532.847006458
2848,21136,519.246923341
2849,21137,531.343151114
2850,21138,544.420154109
2851,21139,577.684780481
2852,21140,555.135123439
2853,21141,518.159897468
2854,21142,520.039716649
2855,21143,507.747333832
2856,21144,474.853442436
2857,21145,378.957890121
2858,21146,320.715096908
2859,21147,264.995426728
2860,21148,223.047451494
2861,21149,199.664261116
2862,21150,214.693298309
2863,21151,248.98751906
2864,21152,286.724663546
2865,21153,370.510913013
2866,21154,525.898162249
2867,21155,583.027068371
2868,21156,589.204078604
2869,21157,521.105072341
2870,21158,557.188263268
2871,21159,550.1505221
2872,21160,536.108793918
2873,21161,548.597831004
2874,21162,562.099492716
2875,21163,596.444344697
2876,21164,573.162416782
2877,21165,534.986468289
2878,21166,536.927332161
2879,21167,524.23577015
2880,21168,455.483839023
2881,21169,363.499933233
2882,21170,307.632904214
2883,21171,254.186078278
2884,21172,213.949190238
2885,21173,191.519816519
2886,21174,205.935808793
2887,21175,238.831144339
2888,21176,275.028964358
2889,21177,355.397514217
2890,21178,504.446409081
2891,21179,559.244987241
2892,21180,565.170032914
2893,21181,499.848832656
2894,21182,534.460165036
2895,21183,527.709498243
2896,21184,514.240541957
2897,21185,526.220142501
2898,21186,539.171062006
2899,21187,572.114963499
2900,21188,549.782721676
2901,21189,513.163996774
2902,21190,515.025691453
2903,21191,502.851827116
2904,21192,441.056965271
2905,21193,351.986533203
2906,21194,297.889021575
2907,21195,246.135056163
2908,21196,207.172620594
2909,21197,185.453668882
2910,21198,199.413052858
2911,21199,231.26647031
2912,21200,266.317770223
2913,21201,344.140748048
2914,21202,488.46870793
2915,21203,541.531610527
2916,21204,547.268987882
2917,21205,484.016753916
2918,21206,517.531816177
2919,21207,510.994968205
2920,21208,497.952624051
2921,21209,509.55278592
2922,21210,522.093501451
2923,21211,553.993946587
2924,21212,532.369050241
2925,21213,496.910177073
2926,21214,498.712904931
2927,21215,486.92463233
2928,21216,325.763972939
2929,21217,259.976693502
2930,21218,220.020357469
2931,21219,181.794960944
2932,21220,153.017368011
2933,21221,136.975784826
2934,21222,147.286163625
2935,21223,170.813047085
2936,21224,196.701881442
2937,21225,254.181809067
2938,21226,360.782210647
2939,21227,399.974386095
2940,21228,404.212003883
2941,21229,357.494004494
2942,21230,382.248176166
2943,21231,377.420070652
2944,21232,367.787016007
2945,21233,376.35487711
2946,21234,385.617429653
2947,21235,409.179047684
2948,21236,393.206933643
2949,21237,367.017066328
2950,21238,368.348558256
2951,21239,359.641758865
2952,21240,324.811295815
2953,21241,259.216407316
2954,21242,219.376921182
2955,21243,181.263312527
2956,21244,152.569877932
2957,21245,136.575207391
2958,21246,146.855434108
2959,21247,170.313514614
2960,21248,196.126638634
2961,21249,253.438469672
2962,21250,359.727124796
2963,21251,398.804685087
2964,21252,403.029910217
2965,21253,356.448534804
2966,21254,381.130314392
2967,21255,376.316328382
2968,21256,366.711445025
2969,21257,375.254249934
2970,21258,384.4897147
2971,21259,407.982428198
2972,21260,392.057023642
2973,21261,365.943747017
2974,21262,367.271345077
2975,21263,358.590008197
2976,21264,473.279397591
2977,21265,377.701719986
2978,21266,319.651990064
2979,21267,264.117019523
2980,21268,222.308093495
2981,21269,199.002413748
2982,21270,213.981632668
2983,21271,248.162174889
2984,21272,285.774228237
2985,21273,369.282742929
2986,21274,524.154914297
2987,21275,581.094449443
2988,21276,587.250984113
2989,21277,519.37771253
2990,21278,555.341294847
2991,21279,548.326882392
2992,21280,534.331699751
2993,21281,546.779338159
2994,21282,560.236244544
2995,21283,594.467250163
2996,21284,571.262497214
2997,21285,533.213094408
2998,21286,535.147524701
2999,21287,522.498032698
3000,21288,463.632142229
3001,21289,370.002705488
3002,21290,313.136252444
3003,21291,258.733298309
3004,21292,217.77659908
3005,21293,194.945978769
3006,21294,209.619863566
3007,21295,243.103674805
3008,21296,279.94904977
3009,21297,361.755339581
3010,21298,513.470620128
3011,21299,569.249508437
3012,21300,575.28054924
3013,21301,508.790796117
3014,21302,544.021302233
3015,21303,537.149870497
3016,21304,523.439963533
3017,21305,535.63387117
3018,21306,548.816474019
3019,21307,582.349720019
3020,21308,559.61796923
3021,21309,522.344159672
3022,21310,524.239158832
3023,21311,511.847512152
3024,21312,478.567389291
3025,21313,381.921814016
3026,21314,323.223489433
3027,21315,267.068021857
3028,21316,224.791961078
3029,21317,201.225884952
3030,21318,216.372467983
3031,21319,250.934912362
3032,21320,288.96720844
3033,21321,373.408770999
3034,21322,530.011342551
3035,21323,587.587068054
3036,21324,593.81239022
3037,21325,525.180764695
3038,21326,561.546171232
3039,21327,554.45338614
3040,21328,540.30183411
3041,21329,552.88855106
3042,21330,566.495812626
3043,21331,601.109284235
3044,21332,577.645262572
3045,21333,539.170730493
3046,21334,541.126774343
3047,21335,528.33594847
3048,21336,459.197785879
3049,21337,366.463857127
3050,21338,310.141296739
3051,21339,256.258673407
3052,21340,215.693699822
3053,21341,193.081440356
3054,21342,207.614978467
3055,21343,240.778537641
3056,21344,277.271509251
3057,21345,358.295372203
3058,21346,508.559589383
3059,21347,563.804986924
3060,21348,569.778344531
3061,21349,503.924525011
3062,21350,538.818073
3063,21351,532.012362283
3064,21352,518.433582149
3065,21353,530.510862557
3066,21354,543.567381916
3067,21355,576.779903037
3068,21356,554.265567467
3069,21357,517.348258977
3070,21358,519.225133635
3071,21359,506.952005437
3072,21360,444.770912126
3073,21361,354.950457097
3074,21362,300.397414101
3075,21363,248.207651292
3076,21364,208.917130177
3077,21365,187.015292718
3078,21366,201.092222532
3079,21367,233.213863613
3080,21368,268.560315116
3081,21369,347.038606034
3082,21370,492.581888233
3083,21371,546.09161021
3084,21372,551.877299499
3085,21373,488.092446271
3086,21374,521.88972414
3087,21375,515.297832245
3088,21376,502.145664243
3089,21377,513.843505976
3090,21378,526.489821361
3091,21379,558.658886125
3092,21380,536.851896031
3093,21381,501.094439277
3094,21382,502.912347114
3095,21383,491.024810651
3096,21384,329.477919794
3097,21385,262.940617396
3098,21386,222.528749995
3099,21387,183.867556073
3100,21388,154.761877595
3101,21389,138.537408663
3102,21390,148.965333299
3103,21391,172.760440387
3104,21392,198.944426336
3105,21393,257.079667053
3106,21394,364.895390949
3107,21395,404.534385778
3108,21396,408.820315499
3109,21397,361.569696848
3110,21398,386.606084129
3111,21399,381.722934692
3112,21400,371.980056199
3113,21401,380.645597167
3114,21402,390.013749563
3115,21403,413.843987222
3116,21404,397.689779433
3117,21405,371.201328531
3118,21406,372.548000439
3119,21407,363.741937185
3120,21408,328.525242671
3121,21409,262.18033121
3122,21410,221.885313708
3123,21411,183.335907656
3124,21412,154.314387516
3125,21413,138.136831228
3126,21414,148.534603782
3127,21415,172.260907916
3128,21416,198.369183528
3129,21417,256.336327658
3130,21418,363.840305099
3131,21419,403.364684771
3132,21420,407.638221834
3133,21421,360.524227159
3134,21422,385.488222355
3135,21423,380.619192422
3136,21424,370.904485217
3137,21425,379.544969991
3138,21426,388.88603461
3139,21427,412.647367736
3140,21428,396.539869433
3141,21429,370.128009221
3142,21430,371.47078726
3143,21431,362.690186517
3144,21432,476.993344447
3145,21433,380.66564388
3146,21434,322.160382589
3147,21435,266.189614652
3148,21436,224.052603079
3149,21437,200.564037585
3150,21438,215.660802342
3151,21439,250.109568191
3152,21440,288.016773131
3153,21441,372.180600914
3154,21442,528.268094599
3155,21443,585.654449126
3156,21444,591.85929573
3157,21445,523.453404884
3158,21446,559.69920281
3159,21447,552.629746432
3160,21448,538.524739942
3161,21449,551.070058215
3162,21450,564.632564454
3163,21451,599.132189701
3164,21452,575.745343004
3165,21453,537.397356612
3166,21454,539.346966884
3167,21455,526.598211018
3168,21456,467.346089084
3169,21457,372.966629382
3170,21458,315.64464497
3171,21459,260.805893438
3172,21460,219.521108663
3173,21461,196.507602606
3174,21462,211.29903324
3175,21463,245.051068107
3176,21464,282.191594664
3177,21465,364.653197566
3178,21466,517.583800431
3179,21467,573.809508121
3180,21468,579.888860857
3181,21469,512.866488471
3182,21470,548.379210197
3183,21471,541.452734537
3184,21472,527.633003725
3185,21473,539.924591227
3186,21474,553.21279393
3187,21475,587.014659557
3188,21476,564.10081502
3189,21477,526.528421876
3190,21478,528.438601015
3191,21479,515.947690473
3192,21480,482.281336146
3193,21481,384.88573791
3194,21482,325.731881959
3195,21483,269.140616986
3196,21484,226.536470661
3197,21485,202.787508789
3198,21486,218.051637657
3199,21487,252.882305665
3200,21488,291.209753334
3201,21489,376.306628984
3202,21490,534.124522853
3203,21491,592.147067738
3204,21492,598.420701837
3205,21493,529.256457049
3206,21494,565.904079195
3207,21495,558.756250179
3208,21496,544.494874302
3209,21497,557.179271116
3210,21498,570.892132536
3211,21499,605.774223773
3212,21500,582.128108362
3213,21501,543.354992697
3214,21502,545.326216526
3215,21503,532.436126791
3216,21504,462.911732734
3217,21505,369.427781021
3218,21506,312.649689265
3219,21507,258.331268536
3220,21508,217.438209405
3221,21509,194.643064193
3222,21510,209.294148141
3223,21511,242.725930944
3224,21512,279.514054145
3225,21513,361.193230189
3226,21514,512.672769685
3227,21515,568.364986608
3228,21516,574.386656147
3229,21517,508.000217365
3230,21518,543.175980963
3231,21519,536.315226322
3232,21520,522.62662234
3233,21521,534.801582614
3234,21522,547.963701826
3235,21523,581.444842575
3236,21524,558.748413257
3237,21525,521.532521181
3238,21526,523.424575818
3239,21527,511.052183757
3240,21528,448.484858981
3241,21529,357.914380991
3242,21530,302.905806626
3243,21531,250.280246421
3244,21532,210.661639761
3245,21533,188.576916555
3246,21534,202.771392206
3247,21535,235.161256915
3248,21536,270.80286001
3249,21537,349.93646402
3250,21538,496.695068535
3251,21539,550.651609894
3252,21540,556.485611115
3253,21541,492.168138625
3254,21542,526.247632104
3255,21543,519.600696284
3256,21544,506.338704435
3257,21545,518.134226032
3258,21546,530.886141272
3259,21547,563.323825663
3260,21548,541.334741821
3261,21549,505.278701481
3262,21550,507.111789297
3263,21551,495.124988971
3264,21552,333.191866649
3265,21553,265.90454129
3266,21554,225.03714252
3267,21555,185.940151201
3268,21556,156.506387178
3269,21557,140.099032499
3270,21558,150.644502973
3271,21559,174.707833689
3272,21560,201.186971229
3273,21561,259.977525039
3274,21562,369.008571251
3275,21563,409.094385462
3276,21564,413.428627116
3277,21565,365.645389203
3278,21566,390.963992092
3279,21567,386.025798731
3280,21568,376.173096391
3281,21569,384.936317223
3282,21570,394.410069473
3283,21571,418.50892676
3284,21572,402.172625223
3285,21573,375.385590735
3286,21574,376.747442621
3287,21575,367.842115505
3288,21576,332.239189526
3289,21577,265.144255105
3290,21578,224.393706233
3291,21579,185.408502785
3292,21580,156.058897099
3293,21581,139.698455065
3294,21582,150.213773456
3295,21583,174.208301219
3296,21584,200.611728421
3297,21585,259.234185644
3298,21586,367.953485401
3299,21587,407.924684454
3300,21588,412.24653345
3301,21589,364.599919513
3302,21590,389.846130318
3303,21591,384.922056461
3304,21592,375.097525409
3305,21593,383.835690047
3306,21594,393.28235452
3307,21595,417.312307274
3308,21596,401.022715223
3309,21597,374.312271425
3310,21598,375.670229443
3311,21599,366.790364837
3312,21600,480.707291302
3313,21601,383.629567774
3314,21602,324.668775114
3315,21603,268.262209781
3316,21604,225.797112662
3317,21605,202.125661422
3318,21606,217.339972016
3319,21607,252.056961494
3320,21608,290.259318024
3321,21609,375.0784589
3322,21610,532.381274901
3323,21611,590.214448809
3324,21612,596.467607346
3325,21613,527.529097238
3326,21614,564.057110773
3327,21615,556.932610472
3328,21616,542.717780134
3329,21617,555.360778271
3330,21618,569.028884364
3331,21619,603.797129239
3332,21620,580.228188794
3333,21621,541.581618816
3334,21622,543.546409067
3335,21623,530.698389338
3336,21624,471.060035939
3337,21625,375.930553277
3338,21626,318.153037495
3339,21627,262.878488567
3340,21628,221.265618247
3341,21629,198.069226443
3342,21630,212.978202914
3343,21631,246.99846141
3344,21632,284.434139557
3345,21633,367.551055552
3346,21634,521.696980733
3347,21635,578.369507804
3348,21636,584.497172473
3349,21637,516.942180825
3350,21638,552.73711816
3351,21639,545.755598576
3352,21640,531.826043917
3353,21641,544.215311283
3354,21642,557.60911384
3355,21643,591.679599095
3356,21644,568.58366081
3357,21645,530.71268408
3358,21646,532.638043197
3359,21647,520.047868793
3360,21648,485.995283002
3361,21649,387.849661804
3362,21650,328.240274484
3363,21651,271.213212115
3364,21652,228.280980245
3365,21653,204.349132626
3366,21654,219.730807331
3367,21655,254.829698967
3368,21656,293.452298227
3369,21657,379.20448697
3370,21658,538.237703155
3371,21659,596.707067421
3372,21660,603.029013453
3373,21661,533.332149403
3374,21662,570.261987158
3375,21663,563.059114219
3376,21664,548.687914493
3377,21665,561.469991173
3378,21666,575.288452446
3379,21667,610.439163311
3380,21668,586.610954152
3381,21669,547.539254901
3382,21670,549.525658709
3383,21671,536.536305111
3384,21672,466.625679589
3385,21673,372.391704916
3386,21674,315.15808179
3387,21675,260.403863665
3388,21676,219.182718989
3389,21677,196.20468803
3390,21678,210.973317815
3391,21679,244.673324246
3392,21680,281.756599038
3393,21681,364.091088175
3394,21682,516.785949988
3395,21683,572.924986291
3396,21684,578.994967763
3397,21685,512.075909719
3398,21686,547.533888926
3399,21687,540.618090362
3400,21688,526.819662532
3401,21689,539.09230267
3402,21690,552.360021736
3403,21691,586.109782113
3404,21692,563.231259047
3405,21693,525.716783385
3406,21694,527.624018001
3407,21695,515.152362077
3408,21696,452.198805837
3409,21697,360.878304886
3410,21698,305.414199151
3411,21699,252.35284155
3412,21700,212.406149344
3413,21701,190.138540392
3414,21702,204.45056188
3415,21703,237.108650218
3416,21704,273.045404903
3417,21705,352.834322006
3418,21706,500.808248837
3419,21707,555.211609577
3420,21708,561.093922732
3421,21709,496.243830979
3422,21710,530.605540067
3423,21711,523.903560324
3424,21712,510.531744626
3425,21713,522.424946089
3426,21714,535.282461182
3427,21715,567.988765201
3428,21716,545.817587611
3429,21717,509.462963685
3430,21718,511.31123148
3431,21719,499.225167291
3432,21720,336.905813505
3433,21721,268.868465185
3434,21722,227.545535045
3435,21723,188.01274633
3436,21724,158.250896762
3437,21725,141.660656336
3438,21726,152.323672647
3439,21727,176.655226992
3440,21728,203.429516123
3441,21729,262.875383025
3442,21730,373.121751554
3443,21731,413.654385145
3444,21732,418.036938732
3445,21733,369.721081557
3446,21734,395.321900056
3447,21735,390.328662771
3448,21736,380.366136582
3449,21737,389.227037279
3450,21738,398.806389383
3451,21739,423.173866298
3452,21740,406.655471014
3453,21741,379.569852939
3454,21742,380.946884804
3455,21743,371.942293826
3456,21744,335.953136382
3457,21745,268.108178999
3458,21746,226.902098758
3459,21747,187.481097914
3460,21748,157.803406683
3461,21749,141.260078902
3462,21750,151.89294313
3463,21751,176.155694521
3464,21752,202.854273315
3465,21753,262.13204363
3466,21754,372.066665703
3467,21755,412.484684137
3468,21756,416.854845066
3469,21757,368.675611867
3470,21758,394.204038281
3471,21759,389.224920501
3472,21760,379.2905656
3473,21761,388.126410103
3474,21762,397.67867443
3475,21763,421.977246812
3476,21764,405.505561013
3477,21765,378.496533629
3478,21766,379.869671626
3479,21767,370.890543158
3480,21768,484.421238157
3481,21769,386.593491669
3482,21770,327.17716764
3483,21771,270.33480491
3484,21772,227.541622246
3485,21773,203.687285259
3486,21774,219.01914169
3487,21775,254.004354796
3488,21776,292.501862918
3489,21777,377.976316886
3490,21778,536.494455204
3491,21779,594.774448493
3492,21780,601.075918963
3493,21781,531.604789593
3494,21782,568.415018737
3495,21783,561.235474511
3496,21784,546.910820326
3497,21785,559.651498328
3498,21786,573.425204274
3499,21787,608.462068777
3500,21788,584.711034585
3501,21789,545.76588102
3502,21790,547.74585125
3503,21791,534.798567659
3504,21792,474.773982795
3505,21793,378.894477171
3506,21794,320.66143002
3507,21795,264.951083696
3508,21796,223.01012783
3509,21797,199.63085028
3510,21798,214.657372588
3511,21799,248.945854712
3512,21800,286.676684451
3513,21801,370.448913538
3514,21802,525.810161035
3515,21803,582.929507487
3516,21804,589.10548409
3517,21805,521.017873179
3518,21806,557.095026123
3519,21807,550.058462616
3520,21808,536.019084108
3521,21809,548.506031339
3522,21810,562.00543375
3523,21811,596.344538633
3524,21812,573.0665066
3525,21813,534.896946284
3526,21814,536.83748538
3527,21815,524.148047113
3528,21816,489.709229857
3529,21817,390.813585699
3530,21818,330.748667009
3531,21819,273.285807244
3532,21820,230.025489828
3533,21821,205.910756463
3534,21822,221.409977005
3535,21823,256.777092269
3536,21824,295.694843121
3537,21825,382.102344956
3538,21826,542.350883458
3539,21827,601.267067105
3540,21828,607.63732507
3541,21829,537.407841758
3542,21830,574.619895122
3543,21831,567.361978258
3544,21832,552.880954685
3545,21833,565.760711229
3546,21834,579.684772356
3547,21835,615.104102849
3548,21836,591.093799943
3549,21837,551.723517105
3550,21838,553.725100892
3551,21839,540.636483431
3552,21840,470.339626445
3553,21841,375.35562881
3554,21842,317.666474315
3555,21843,262.476458794
3556,21844,220.927228572
3557,21845,197.766311866
3558,21846,212.652487489
3559,21847,246.620717549
3560,21848,283.999143932
3561,21849,366.988946161
3562,21850,520.89913029
3563,21851,577.484985974
3564,21852,583.60327938
3565,21853,516.151602073
3566,21854,551.89179689
3567,21855,544.920954402
3568,21856,531.012702724
3569,21857,543.383022726
3570,21858,556.756341647
3571,21859,590.774721651
3572,21860,567.714104837
3573,21861,529.901045589
3574,21862,531.823460184
3575,21863,519.252540398
3576,21864,455.912752692
3577,21865,363.84222878
3578,21866,307.922591677
3579,21867,254.425436679
3580,21868,214.150658928
